label,threshold,precision,recall,f1,tp,fp,fn,tn
WH,0.82,0.0,0.0,0.0,0,0,24,138
WH,0.83,0.0,0.0,0.0,0,0,24,138
WH,0.84,0.0,0.0,0.0,0,0,24,138
WH,0.85,0.0,0.0,0.0,0,0,24,138
WH,0.86,0.0,0.0,0.0,0,0,24,138
WH,0.87,0.0,0.0,0.0,0,0,24,138
WH,0.88,0.0,0.0,0.0,0,0,24,138
WH,0.89,0.0,0.0,0.0,0,0,24,138
WH,0.9,0.0,0.0,0.0,0,0,24,138
OV,0.1,0.12962962962962962,1.0,0.22950819672131148,21,141,0,0
OV,0.11,0.12962962962962962,1.0,0.22950819672131148,21,141,0,0
OV,0.12,0.12962962962962962,1.0,0.22950819672131148,21,141,0,0
OV,0.13,0.12962962962962962,1.0,0.22950819672131148,21,141,0,0
OV,0.14,0.12962962962962962,1.0,0.22950819672131148,21,141,0,0
OV,0.15,0.13125,1.0,0.23204419889502761,21,139,0,2
OV,0.16,0.13636363636363635,1.0,0.24000000000000002,21,133,0,8
OV,0.17,0.1510791366906475,1.0,0.2625,21,118,0,23
OV,0.18,0.16260162601626016,0.9523809523809523,0.2777777777777778,20,103,1,38
OV,0.19,0.18018018018018017,0.9523809523809523,0.30303030303030304,20,91,1,50
OV,0.2,0.19047619047619047,0.9523809523809523,0.31746031746031744,20,85,1,56
OV,0.21,0.20202020202020202,0.9523809523809523,0.3333333333333333,20,79,1,62
OV,0.22,0.2247191011235955,0.9523809523809523,0.36363636363636365,20,69,1,72
OV,0.23,0.24096385542168675,0.9523809523809523,0.3846153846153846,20,63,1,78
OV,0.24,0.26666666666666666,0.9523809523809523,0.4166666666666667,20,55,1,86
OV,0.25,0.3076923076923077,0.9523809523809523,0.4651162790697675,20,45,1,96
OV,0.26,0.3333333333333333,0.9523809523809523,0.4938271604938272,20,40,1,101
OV,0.27,0.3448275862068966,0.9523809523809523,0.5063291139240507,20,38,1,103
OV,0.28,0.36363636363636365,0.9523809523809523,0.5263157894736843,20,35,1,106
OV,0.29,0.37037037037037035,0.9523809523809523,0.5333333333333333,20,34,1,107
OV,0.3,0.37735849056603776,0.9523809523809523,0.5405405405405405,20,33,1,108
OV,0.31,0.37735849056603776,0.9523809523809523,0.5405405405405405,20,33,1,108
OV,0.32,0.38461538461538464,0.9523809523809523,0.547945205479452,20,32,1,109
OV,0.33,0.38461538461538464,0.9523809523809523,0.547945205479452,20,32,1,109
OV,0.34,0.38461538461538464,0.9523809523809523,0.547945205479452,20,32,1,109
OV,0.35,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.36,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.37,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.38,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.39,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.4,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.41,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.42,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.43,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.44,0.39215686274509803,0.9523809523809523,0.5555555555555556,20,31,1,110
OV,0.45,0.4,0.9523809523809523,0.5633802816901408,20,30,1,111
OV,0.46,0.40816326530612246,0.9523809523809523,0.5714285714285714,20,29,1,112
OV,0.47,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.48,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.49,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.5,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.51,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.52,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.53,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.54,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.55,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.56,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.57,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.58,0.4166666666666667,0.9523809523809523,0.5797101449275361,20,28,1,113
OV,0.59,0.425531914893617,0.9523809523809523,0.5882352941176471,20,27,1,114
OV,0.6,0.425531914893617,0.9523809523809523,0.5882352941176471,20,27,1,114
OV,0.61,0.425531914893617,0.9523809523809523,0.5882352941176471,20,27,1,114
OV,0.62,0.425531914893617,0.9523809523809523,0.5882352941176471,20,27,1,114
OV,0.63,0.425531914893617,0.9523809523809523,0.5882352941176471,20,27,1,114
OV,0.64,0.43478260869565216,0.9523809523809523,0.5970149253731344,20,26,1,115
OV,0.65,0.4444444444444444,0.9523809523809523,0.6060606060606061,20,25,1,116
OV,0.66,0.45454545454545453,0.9523809523809523,0.6153846153846153,20,24,1,117
OV,0.67,0.46511627906976744,0.9523809523809523,0.625,20,23,1,118
OV,0.68,0.47619047619047616,0.9523809523809523,0.634920634920635,20,22,1,119
OV,0.69,0.47619047619047616,0.9523809523809523,0.634920634920635,20,22,1,119
OV,0.7,0.5428571428571428,0.9047619047619048,0.6785714285714285,19,16,2,125
OV,0.71,0.6129032258064516,0.9047619047619048,0.7307692307692307,19,12,2,129
OV,0.72,0.6333333333333333,0.9047619047619048,0.7450980392156863,19,11,2,130
OV,0.73,0.7307692307692307,0.9047619047619048,0.8085106382978723,19,7,2,134
OV,0.74,0.76,0.9047619047619048,0.8260869565217391,19,6,2,135
OV,0.75,0.8260869565217391,0.9047619047619048,0.8636363636363636,19,4,2,137
OV,0.76,0.8260869565217391,0.9047619047619048,0.8636363636363636,19,4,2,137
OV,0.77,0.8260869565217391,0.9047619047619048,0.8636363636363636,19,4,2,137
OV,0.78,0.9047619047619048,0.9047619047619048,0.9047619047619048,19,2,2,139
OV,0.79,1.0,0.7142857142857143,0.8333333333333333,15,0,6,141
OV,0.8,0.0,0.0,0.0,0,0,21,141
OV,0.81,0.0,0.0,0.0,0,0,21,141
OV,0.82,0.0,0.0,0.0,0,0,21,141
OV,0.83,0.0,0.0,0.0,0,0,21,141
OV,0.84,0.0,0.0,0.0,0,0,21,141
OV,0.85,0.0,0.0,0.0,0,0,21,141
OV,0.86,0.0,0.0,0.0,0,0,21,141
OV,0.87,0.0,0.0,0.0,0,0,21,141
OV,0.88,0.0,0.0,0.0,0,0,21,141
OV,0.89,0.0,0.0,0.0,0,0,21,141
OV,0.9,0.0,0.0,0.0,0,0,21,141
